arch,segment,name,offset_hex,size_bytes,has_warnings,unique_calls,has_globals,score,preview
68k,CODE_150,FUN_00001ca6,0x00001ca6,18,False,1,False,23,"void FUN_00001ca6(int param_1,undefined4 param_2)"
68k,CODE_160,FUN_00001bd0,0x00001bd0,18,False,1,False,23,void FUN_00001bd0(void)
68k,CODE_162,FUN_00001c6e,0x00001c6e,18,False,1,False,23,"void FUN_00001c6e(int param_1,undefined4 param_2)"
68k,CODE_171,FUN_00000288,0x00000288,18,False,1,False,23,"void FUN_00000288(int param_1,undefined4 param_2)"
68k,CODE_171,FUN_000004f0,0x000004f0,18,False,1,False,23,"void FUN_000004f0(int param_1,undefined4 param_2)"
68k,CODE_013,FUN_00000f84,0x00000f84,14,False,2,False,24,void FUN_00000f84(void)
68k,CODE_015,FUN_00003760,0x00003760,14,False,2,False,24,"void FUN_00003760(undefined4 param_1,undefined4 param_2)"
68k,CODE_023,FUN_00001020,0x00001020,14,False,2,False,24,void FUN_00001020(void)
68k,CODE_041,FUN_00003ee0,0x00003ee0,14,False,2,False,24,void FUN_00003ee0(void)
68k,CODE_053,FUN_0000120e,0x0000120e,14,False,2,False,24,void FUN_0000120e(void)
68k,CODE_054,FUN_000001b6,0x000001b6,14,False,2,False,24,void FUN_000001b6(void)
68k,CODE_054,FUN_00001a40,0x00001a40,14,False,2,False,24,void FUN_00001a40(void)
68k,CODE_069,FUN_00002592,0x00002592,14,False,2,False,24,"void FUN_00002592(int param_1,undefined4 param_2)"
68k,CODE_123,FUN_0000077a,0x0000077a,14,False,2,False,24,void FUN_0000077a(void)
68k,CODE_147,FUN_00000678,0x00000678,14,False,2,False,24,void FUN_00000678(void)
68k,CODE_147,FUN_000006c4,0x000006c4,14,False,2,False,24,void FUN_000006c4(void)
68k,CODE_147,FUN_00000b32,0x00000b32,14,False,2,False,24,void FUN_00000b32(void)
68k,CODE_147,FUN_00000bcc,0x00000bcc,14,False,2,False,24,void FUN_00000bcc(void)
68k,CODE_147,FUN_00001104,0x00001104,14,False,2,False,24,void FUN_00001104(void)
68k,CODE_147,FUN_00001316,0x00001316,14,False,2,False,24,void FUN_00001316(void)
68k,CODE_147,FUN_00001350,0x00001350,14,False,2,False,24,void FUN_00001350(void)
68k,CODE_147,FUN_0000138a,0x0000138a,14,False,2,False,24,void FUN_0000138a(void)
68k,CODE_147,FUN_000013c4,0x000013c4,14,False,2,False,24,void FUN_000013c4(void)
68k,CODE_147,FUN_0000140c,0x0000140c,14,False,2,False,24,void FUN_0000140c(void)
68k,CODE_147,FUN_0000253e,0x0000253e,14,False,2,False,24,void FUN_0000253e(void)
68k,CODE_147,FUN_0000256a,0x0000256a,14,False,2,False,24,void FUN_0000256a(void)
68k,CODE_147,FUN_0000261a,0x0000261a,14,False,2,False,24,void FUN_0000261a(void)
68k,CODE_160,FUN_00000e98,0x00000e98,14,False,2,False,24,void FUN_00000e98(void)
68k,CODE_162,FUN_00001cec,0x00001cec,10,False,3,False,25,"void FUN_00001cec(int param_1,undefined2 param_2)"
68k,CODE_049,FUN_00000108,0x00000108,15,False,2,False,25,void FUN_00000108(void)
68k,CODE_067,FUN_00002370,0x00002370,15,False,2,False,25,void FUN_00002370(void)
68k,CODE_144,FUN_000025e0,0x000025e0,15,False,2,False,25,undefined4 FUN_000025e0(void)
68k,CODE_150,FUN_00003970,0x00003970,15,False,2,False,25,void FUN_00003970(void)
68k,CODE_069,FUN_00000d36,0x00000d36,20,False,1,False,25,void FUN_00000d36(int param_1)
68k,CODE_069,FUN_00002508,0x00002508,20,False,1,False,25,void FUN_00002508(int param_1)
68k,CODE_142,FUN_00000130,0x00000130,20,False,1,False,25,void FUN_00000130(int param_1)
68k,CODE_142,FUN_00001ee8,0x00001ee8,20,False,1,False,25,undefined4 FUN_00001ee8(void)
68k,CODE_142,FUN_000022fc,0x000022fc,20,False,1,False,25,void FUN_000022fc(void)
68k,CODE_149,FUN_00001c84,0x00001c84,20,False,1,False,25,undefined1 FUN_00001c84(int *param_1)
68k,CODE_150,FUN_00003980,0x00003980,20,False,1,False,25,void FUN_00003980(void)
68k,CODE_035,FUN_00001c20,0x00001c20,16,False,2,False,26,void FUN_00001c20(void)
68k,CODE_041,FUN_00001cc8,0x00001cc8,16,False,2,False,26,void FUN_00001cc8(void)
68k,CODE_048,FUN_00001bf0,0x00001bf0,16,False,2,False,26,void FUN_00001bf0(void)
68k,CODE_048,FUN_00001c00,0x00001c00,16,False,2,False,26,void FUN_00001c00(void)
68k,CODE_067,FUN_00003938,0x00003938,16,False,2,False,26,void FUN_00003938(void)
68k,CODE_142,FUN_00000b40,0x00000b40,16,False,2,False,26,"void FUN_00000b40(int param_1,undefined4 param_2)"
68k,CODE_147,FUN_000009c2,0x000009c2,16,False,2,False,26,void FUN_000009c2(void)
68k,CODE_147,FUN_00000b6c,0x00000b6c,16,False,2,False,26,void FUN_00000b6c(void)
68k,CODE_147,FUN_00000e24,0x00000e24,16,False,2,False,26,void FUN_00000e24(void)
68k,CODE_147,FUN_00000e84,0x00000e84,16,False,2,False,26,void FUN_00000e84(void)
68k,CODE_147,FUN_00001276,0x00001276,16,False,2,False,26,void FUN_00001276(void)
68k,CODE_147,FUN_000020e2,0x000020e2,16,False,2,False,26,void FUN_000020e2(void)
68k,CODE_147,FUN_00002140,0x00002140,16,False,2,False,26,void FUN_00002140(void)
68k,CODE_147,FUN_000021d2,0x000021d2,16,False,2,False,26,void FUN_000021d2(void)
68k,CODE_150,FUN_00003960,0x00003960,16,False,2,False,26,void FUN_00003960(void)
68k,CODE_036,FUN_00000dd2,0x00000dd2,12,False,3,False,27,"void FUN_00000dd2(int *param_1,undefined4 param_2)"
68k,CODE_005,FUN_00001d28,0x00001d28,22,False,1,False,27,int FUN_00001d28(int param_1)
68k,CODE_005,FUN_00001df2,0x00001df2,22,False,1,False,27,int FUN_00001df2(int param_1)
68k,CODE_023,FUN_00000918,0x00000918,22,False,1,False,27,void FUN_00000918(int *param_1)
68k,CODE_034,FUN_00000098,0x00000098,22,False,1,False,27,bool FUN_00000098(int param_1)
68k,CODE_034,FUN_000025f8,0x000025f8,22,False,1,False,27,void FUN_000025f8(void)
68k,CODE_034,FUN_00002ab8,0x00002ab8,22,False,1,False,27,"void FUN_00002ab8(int param_1,undefined4 param_2)"
68k,CODE_034,FUN_00002b0a,0x00002b0a,22,False,1,False,27,"void FUN_00002b0a(int param_1,undefined4 param_2)"
68k,CODE_034,FUN_00002b5c,0x00002b5c,22,False,1,False,27,undefined1 FUN_00002b5c(int param_1)
68k,CODE_034,FUN_00002bae,0x00002bae,22,False,1,False,27,undefined1 FUN_00002bae(int param_1)
68k,CODE_051,FUN_00000b78,0x00000b78,22,False,1,False,27,void FUN_00000b78(void)
68k,CODE_069,FUN_0000045c,0x0000045c,22,False,1,False,27,"void FUN_0000045c(undefined4 param_1,int *param_2)"
68k,CODE_069,FUN_000004bc,0x000004bc,22,False,1,False,27,"void FUN_000004bc(undefined4 param_1,int *param_2)"
68k,CODE_069,FUN_000004d2,0x000004d2,22,False,1,False,27,"void FUN_000004d2(undefined4 param_1,int *param_2)"
68k,CODE_069,FUN_00000d20,0x00000d20,22,False,1,False,27,bool FUN_00000d20(int param_1)
68k,CODE_069,FUN_00001074,0x00001074,22,False,1,False,27,"void FUN_00001074(undefined4 *param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_069,FUN_000024f2,0x000024f2,22,False,1,False,27,bool FUN_000024f2(int param_1)
68k,CODE_142,FUN_0000173a,0x0000173a,22,False,1,False,27,bool FUN_0000173a(int param_1)
68k,CODE_142,FUN_00001ed2,0x00001ed2,22,False,1,False,27,"undefined4 FUN_00001ed2(undefined4 param_1,undefined4 *param_2,undefined4 *param"
68k,CODE_144,FUN_000016ee,0x000016ee,22,False,1,False,27,bool FUN_000016ee(int param_1)
68k,CODE_144,FUN_00001c18,0x00001c18,22,False,1,False,27,undefined4 FUN_00001c18(void)
68k,CODE_146,FUN_000013bc,0x000013bc,22,False,1,False,27,bool FUN_000013bc(int param_1)
68k,CODE_149,FUN_000012da,0x000012da,22,False,1,False,27,void FUN_000012da(int *param_1)
68k,CODE_149,FUN_00001c98,0x00001c98,22,False,1,False,27,undefined1 FUN_00001c98(void)
68k,CODE_155,FUN_000002c2,0x000002c2,22,False,1,False,27,void FUN_000002c2(int *param_1)
68k,CODE_158,FUN_00000b58,0x00000b58,22,False,1,False,27,void FUN_00000b58(void)
68k,CODE_158,FUN_00001476,0x00001476,22,False,1,False,27,"bool FUN_00001476(int param_1,int param_2)"
68k,CODE_160,FUN_00001ac6,0x00001ac6,22,False,1,False,27,void FUN_00001ac6(int *param_1)
68k,CODE_160,FUN_000029d6,0x000029d6,22,False,1,False,27,"bool FUN_000029d6(undefined4 param_1,int param_2)"
68k,CODE_008,FUN_000013ee,0x000013ee,18,False,2,False,28,void FUN_000013ee(undefined4 param_1)
68k,CODE_008,FUN_00001400,0x00001400,18,False,2,False,28,void FUN_00001400(undefined4 param_1)
68k,CODE_008,FUN_000014b2,0x000014b2,18,False,2,False,28,void FUN_000014b2(undefined4 param_1)
68k,CODE_008,FUN_000014c4,0x000014c4,18,False,2,False,28,void FUN_000014c4(undefined4 param_1)
68k,CODE_010,FUN_000012ec,0x000012ec,18,False,2,False,28,void FUN_000012ec(undefined4 *param_1)
68k,CODE_015,FUN_00005ba2,0x00005ba2,18,False,2,False,28,void FUN_00005ba2(undefined4 param_1)
68k,CODE_027,FUN_00000192,0x00000192,18,False,2,False,28,void FUN_00000192(void)
68k,CODE_034,FUN_000000f2,0x000000f2,18,False,2,False,28,void FUN_000000f2(undefined4 param_1)
68k,CODE_034,FUN_00000104,0x00000104,18,False,2,False,28,void FUN_00000104(undefined4 param_1)
68k,CODE_034,FUN_000029c2,0x000029c2,18,False,2,False,28,"void FUN_000029c2(undefined4 param_1,undefined4 param_2)"
68k,CODE_041,FUN_0000045e,0x0000045e,18,False,2,False,28,void FUN_0000045e(undefined4 param_1)
68k,CODE_041,FUN_00000470,0x00000470,18,False,2,False,28,void FUN_00000470(undefined4 param_1)
68k,CODE_041,FUN_000004fe,0x000004fe,18,False,2,False,28,void FUN_000004fe(undefined4 param_1)
68k,CODE_041,FUN_00000510,0x00000510,18,False,2,False,28,void FUN_00000510(undefined4 param_1)
68k,CODE_041,FUN_000009b0,0x000009b0,18,False,2,False,28,void FUN_000009b0(undefined4 param_1)
68k,CODE_041,FUN_000009c2,0x000009c2,18,False,2,False,28,void FUN_000009c2(undefined4 param_1)
68k,CODE_041,FUN_00004360,0x00004360,18,False,2,False,28,void FUN_00004360(void)
68k,CODE_044,FUN_00001d18,0x00001d18,18,False,2,False,28,void FUN_00001d18(void)
68k,CODE_059,FUN_000000b4,0x000000b4,18,False,2,False,28,void FUN_000000b4(undefined4 param_1)
68k,CODE_076,FUN_00000e9e,0x00000e9e,18,False,2,False,28,void FUN_00000e9e(undefined4 param_1)
68k,CODE_077,FUN_000011ac,0x000011ac,18,False,2,False,28,void FUN_000011ac(undefined4 param_1)
68k,CODE_108,FUN_000011d6,0x000011d6,18,False,2,False,28,void FUN_000011d6(void)
68k,CODE_142,FUN_00001590,0x00001590,18,False,2,False,28,void FUN_00001590(undefined4 param_1)
68k,CODE_142,FUN_0000265a,0x0000265a,18,False,2,False,28,void FUN_0000265a(undefined4 param_1)
68k,CODE_142,FUN_0000266c,0x0000266c,18,False,2,False,28,void FUN_0000266c(undefined4 param_1)
68k,CODE_142,FUN_0000267e,0x0000267e,18,False,2,False,28,void FUN_0000267e(undefined4 param_1)
68k,CODE_142,FUN_00002dc2,0x00002dc2,18,False,2,False,28,void FUN_00002dc2(undefined4 param_1)
68k,CODE_144,FUN_00000abc,0x00000abc,18,False,2,False,28,void FUN_00000abc(undefined4 param_1)
68k,CODE_144,FUN_00000adc,0x00000adc,18,False,2,False,28,"void FUN_00000adc(undefined4 param_1,undefined4 param_2)"
68k,CODE_144,FUN_00000d0a,0x00000d0a,18,False,2,False,28,void FUN_00000d0a(undefined4 param_1)
68k,CODE_144,FUN_00002104,0x00002104,18,False,2,False,28,void FUN_00002104(undefined4 param_1)
68k,CODE_144,FUN_000026d2,0x000026d2,18,False,2,False,28,void FUN_000026d2(undefined4 param_1)
68k,CODE_146,FUN_000012ba,0x000012ba,18,False,2,False,28,void FUN_000012ba(undefined4 param_1)
68k,CODE_146,FUN_00001a94,0x00001a94,18,False,2,False,28,void FUN_00001a94(void)
68k,CODE_146,FUN_00001aa6,0x00001aa6,18,False,2,False,28,void FUN_00001aa6(void)
68k,CODE_146,FUN_00001ab8,0x00001ab8,18,False,2,False,28,void FUN_00001ab8(void)
68k,CODE_147,FUN_000006a4,0x000006a4,18,False,2,False,28,void FUN_000006a4(undefined4 param_1)
68k,CODE_147,FUN_00000a08,0x00000a08,18,False,2,False,28,void FUN_00000a08(void)
68k,CODE_147,FUN_00001330,0x00001330,18,False,2,False,28,void FUN_00001330(void)
68k,CODE_147,FUN_00001a5a,0x00001a5a,18,False,2,False,28,void FUN_00001a5a(undefined4 param_1)
68k,CODE_147,FUN_00002120,0x00002120,18,False,2,False,28,void FUN_00002120(void)
68k,CODE_147,FUN_00002328,0x00002328,18,False,2,False,28,void FUN_00002328(void)
68k,CODE_149,FUN_00001072,0x00001072,18,False,2,False,28,void FUN_00001072(undefined4 param_1)
68k,CODE_150,FUN_000018ec,0x000018ec,18,False,2,False,28,void FUN_000018ec(undefined4 param_1)
68k,CODE_154,FUN_00000020,0x00000020,18,False,2,False,28,void FUN_00000020(undefined4 param_1)
68k,CODE_154,FUN_00000032,0x00000032,18,False,2,False,28,void FUN_00000032(undefined4 param_1)
68k,CODE_158,FUN_00000270,0x00000270,18,False,2,False,28,void FUN_00000270(undefined4 param_1)
68k,CODE_158,FUN_00000810,0x00000810,18,False,2,False,28,void FUN_00000810(undefined4 param_1)
68k,CODE_158,FUN_00000822,0x00000822,18,False,2,False,28,void FUN_00000822(undefined4 param_1)
68k,CODE_158,FUN_00000834,0x00000834,18,False,2,False,28,void FUN_00000834(undefined4 param_1)
68k,CODE_158,FUN_00000846,0x00000846,18,False,2,False,28,void FUN_00000846(undefined4 param_1)
68k,CODE_158,FUN_00000858,0x00000858,18,False,2,False,28,void FUN_00000858(undefined4 param_1)
68k,CODE_158,FUN_00000896,0x00000896,18,False,2,False,28,void FUN_00000896(undefined4 param_1)
68k,CODE_158,FUN_00000b46,0x00000b46,18,False,2,False,28,void FUN_00000b46(undefined4 *param_1)
68k,CODE_158,FUN_000011ae,0x000011ae,18,False,2,False,28,void FUN_000011ae(undefined4 param_1)
68k,CODE_158,FUN_000011c0,0x000011c0,18,False,2,False,28,void FUN_000011c0(undefined4 param_1)
68k,CODE_158,FUN_00001250,0x00001250,18,False,2,False,28,void FUN_00001250(undefined4 param_1)
68k,CODE_158,FUN_00001262,0x00001262,18,False,2,False,28,void FUN_00001262(undefined4 param_1)
68k,CODE_158,FUN_000016cc,0x000016cc,18,False,2,False,28,void FUN_000016cc(undefined4 param_1)
68k,CODE_160,FUN_00000a34,0x00000a34,18,False,2,False,28,"void FUN_00000a34(undefined4 param_1,undefined4 param_2)"
68k,CODE_160,FUN_000010cc,0x000010cc,18,False,2,False,28,void FUN_000010cc(undefined4 param_1)
68k,CODE_162,FUN_00002786,0x00002786,18,False,2,False,28,void FUN_00002786(int *param_1)
68k,CODE_163,FUN_0000009a,0x0000009a,18,False,2,False,28,void FUN_0000009a(undefined4 param_1)
68k,CODE_163,FUN_000000ac,0x000000ac,18,False,2,False,28,void FUN_000000ac(undefined4 param_1)
68k,CODE_163,FUN_000000be,0x000000be,18,False,2,False,28,void FUN_000000be(undefined4 param_1)
68k,CODE_041,FUN_00003970,0x00003970,23,False,1,False,28,void FUN_00003970(void)
68k,CODE_160,FUN_00001ca8,0x00001ca8,23,False,1,False,28,void FUN_00001ca8(void)
68k,CODE_150,FUN_000025dc,0x000025dc,4,False,5,False,29,"void FUN_000025dc(int *param_1,undefined4 param_2)"
68k,CODE_067,FUN_00001ea0,0x00001ea0,19,False,2,False,29,void FUN_00001ea0(void)
68k,CODE_010,FUN_00000468,0x00000468,24,False,1,False,29,void FUN_00000468(undefined4 *param_1)
68k,CODE_034,FUN_00001c70,0x00001c70,24,False,1,False,29,undefined4 FUN_00001c70(void)
68k,CODE_034,FUN_00003750,0x00003750,24,False,1,False,29,undefined4 FUN_00003750(void)
68k,CODE_059,FUN_0000054e,0x0000054e,24,False,1,False,29,"void FUN_0000054e(int param_1,undefined4 param_2)"
68k,CODE_067,FUN_00002380,0x00002380,24,False,1,False,29,void FUN_00002380(void)
68k,CODE_069,FUN_00003186,0x00003186,24,False,1,False,29,bool FUN_00003186(int param_1)
68k,CODE_077,FUN_00000b78,0x00000b78,24,False,1,False,29,void FUN_00000b78(void)
68k,CODE_142,FUN_00000e7c,0x00000e7c,24,False,1,False,29,bool FUN_00000e7c(int param_1)
68k,CODE_142,FUN_00001034,0x00001034,24,False,1,False,29,bool FUN_00001034(int param_1)
68k,CODE_142,FUN_000028be,0x000028be,24,False,1,False,29,void FUN_000028be(int param_1)
68k,CODE_142,FUN_00002c8c,0x00002c8c,24,False,1,False,29,void FUN_00002c8c(int param_1)
68k,CODE_152,FUN_00000924,0x00000924,24,False,1,False,29,"int FUN_00000924(int param_1,int param_2)"
68k,CODE_155,FUN_00001dc8,0x00001dc8,24,False,1,False,29,void FUN_00001dc8(void)
68k,CODE_166,FUN_00000452,0x00000452,24,False,1,False,29,bool FUN_00000452(int param_1)
68k,CODE_166,FUN_0000046a,0x0000046a,24,False,1,False,29,bool FUN_0000046a(int param_1)
68k,CODE_007,FUN_00001e5e,0x00001e5e,20,False,2,False,30,void FUN_00001e5e(void)
68k,CODE_034,FUN_00000b30,0x00000b30,20,False,2,False,30,void FUN_00000b30(void)
68k,CODE_052,FUN_000002fe,0x000002fe,20,False,2,False,30,void FUN_000002fe(void)
68k,CODE_054,FUN_0000019a,0x0000019a,20,False,2,False,30,void FUN_0000019a(void)
68k,CODE_057,FUN_00002828,0x00002828,20,False,2,False,30,void FUN_00002828(void)
68k,CODE_146,FUN_000005b0,0x000005b0,20,False,2,False,30,void FUN_000005b0(void)
68k,CODE_146,FUN_00001b64,0x00001b64,20,False,2,False,30,void FUN_00001b64(undefined4 param_1)
68k,CODE_149,FUN_00002bdc,0x00002bdc,20,False,2,False,30,void FUN_00002bdc(undefined4 param_1)
68k,CODE_167,FUN_00001c0a,0x00001c0a,20,False,2,False,30,"void FUN_00001c0a(undefined4 param_1,undefined4 param_2)"
68k,CODE_142,FUN_00001dc8,0x00001dc8,6,False,1,True,31,"void FUN_00001dc8(int *param_1,undefined4 param_2)"
68k,CODE_033,FUN_00000e00,0x00000e00,16,False,3,False,31,void FUN_00000e00(void)
68k,CODE_144,FUN_00002600,0x00002600,21,False,2,False,31,undefined4 FUN_00002600(void)
68k,CODE_008,FUN_00000036,0x00000036,26,False,1,False,31,void FUN_00000036(void)
68k,CODE_014,FUN_00000d22,0x00000d22,26,False,1,False,31,void FUN_00000d22(int param_1)
68k,CODE_015,FUN_00005996,0x00005996,26,False,1,False,31,"void FUN_00005996(int *param_1,undefined4 param_2)"
68k,CODE_015,FUN_00005a78,0x00005a78,26,False,1,False,31,void FUN_00005a78(int *param_1)
68k,CODE_017,FUN_00000044,0x00000044,26,False,1,False,31,void FUN_00000044(int *param_1)
68k,CODE_034,FUN_000012e0,0x000012e0,26,False,1,False,31,"void FUN_000012e0(int *param_1,undefined4 param_2)"
68k,CODE_034,FUN_00002f48,0x00002f48,26,False,1,False,31,void FUN_00002f48(int *param_1)
68k,CODE_041,FUN_000006e6,0x000006e6,26,False,1,False,31,void FUN_000006e6(int param_1)
68k,CODE_041,FUN_00000bc0,0x00000bc0,26,False,1,False,31,"void FUN_00000bc0(int *param_1,undefined4 param_2)"
68k,CODE_041,FUN_00000d74,0x00000d74,26,False,1,False,31,void FUN_00000d74(int *param_1)
68k,CODE_041,FUN_00000e2c,0x00000e2c,26,False,1,False,31,"void FUN_00000e2c(int *param_1,undefined4 param_2)"
68k,CODE_069,FUN_000024b2,0x000024b2,26,False,1,False,31,bool FUN_000024b2(int param_1)
68k,CODE_069,FUN_0000328e,0x0000328e,26,False,1,False,31,void FUN_0000328e(void)
68k,CODE_069,FUN_000032a8,0x000032a8,26,False,1,False,31,void FUN_000032a8(void)
68k,CODE_069,FUN_0000362e,0x0000362e,26,False,1,False,31,void FUN_0000362e(void)
68k,CODE_069,FUN_00003648,0x00003648,26,False,1,False,31,void FUN_00003648(void)
68k,CODE_144,FUN_0000119a,0x0000119a,26,False,1,False,31,"void FUN_0000119a(undefined2 *param_1,undefined2 *param_2)"
68k,CODE_144,FUN_00001c2e,0x00001c2e,26,False,1,False,31,void FUN_00001c2e(int *param_1)
68k,CODE_144,FUN_00002270,0x00002270,26,False,1,False,31,"void FUN_00002270(int *param_1,undefined4 param_2)"
68k,CODE_144,FUN_000022d0,0x000022d0,26,False,1,False,31,"void FUN_000022d0(int *param_1,undefined4 param_2)"
68k,CODE_144,FUN_00002648,0x00002648,26,False,1,False,31,void FUN_00002648(int *param_1)
68k,CODE_144,FUN_000029ca,0x000029ca,26,False,1,False,31,void FUN_000029ca(int *param_1)
68k,CODE_144,FUN_00002b70,0x00002b70,26,False,1,False,31,"void FUN_00002b70(int *param_1,undefined4 param_2)"
68k,CODE_150,FUN_0000277c,0x0000277c,26,False,1,False,31,"void FUN_0000277c(int *param_1,int param_2)"
68k,CODE_160,FUN_00001c1e,0x00001c1e,26,False,1,False,31,"void FUN_00001c1e(int *param_1,undefined4 param_2)"
68k,CODE_167,FUN_00002566,0x00002566,26,False,1,False,31,void FUN_00002566(int *param_1)
68k,CODE_008,FUN_000013d8,0x000013d8,22,False,2,False,32,void FUN_000013d8(void)
68k,CODE_017,FUN_00000632,0x00000632,22,False,2,False,32,"void FUN_00000632(undefined4 param_1,undefined4 param_2)"
68k,CODE_023,FUN_00000ec8,0x00000ec8,22,False,2,False,32,void FUN_00000ec8(void)
68k,CODE_034,FUN_000025e0,0x000025e0,22,False,2,False,32,void FUN_000025e0(void)
68k,CODE_051,FUN_00000362,0x00000362,22,False,2,False,32,"void FUN_00000362(undefined4 param_1,undefined4 param_2)"
68k,CODE_051,FUN_0000053c,0x0000053c,22,False,2,False,32,"void FUN_0000053c(undefined4 param_1,undefined4 param_2)"
68k,CODE_057,FUN_00004970,0x00004970,22,False,2,False,32,void FUN_00004970(void)
68k,CODE_066,FUN_00000706,0x00000706,22,False,2,False,32,void FUN_00000706(void)
68k,CODE_069,FUN_00000da2,0x00000da2,22,False,2,False,32,"void FUN_00000da2(undefined4 param_1,undefined4 param_2)"
68k,CODE_069,FUN_00001bfa,0x00001bfa,22,False,2,False,32,"void FUN_00001bfa(int *param_1,undefined4 param_2)"
68k,CODE_144,FUN_00000578,0x00000578,22,False,2,False,32,"void FUN_00000578(undefined4 param_1,undefined4 param_2)"
68k,CODE_147,FUN_000012e8,0x000012e8,22,False,2,False,32,"void FUN_000012e8(undefined4 param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_147,FUN_000013a0,0x000013a0,22,False,2,False,32,void FUN_000013a0(void)
68k,CODE_149,FUN_00002bc6,0x00002bc6,22,False,2,False,32,void FUN_00002bc6(undefined4 param_1)
68k,CODE_150,FUN_00002382,0x00002382,22,False,2,False,32,void FUN_00002382(undefined4 param_1)
68k,CODE_160,FUN_00001878,0x00001878,22,False,2,False,32,"void FUN_00001878(undefined4 param_1,undefined4 param_2)"
68k,CODE_162,FUN_00000f9c,0x00000f9c,22,False,2,False,32,"void FUN_00000f9c(undefined4 param_1,undefined4 param_2)"
68k,CODE_150,FUN_000025e0,0x000025e0,8,False,5,False,33,void FUN_000025e0(void)
68k,CODE_150,FUN_000025e8,0x000025e8,8,False,5,False,33,void FUN_000025e8(void)
68k,CODE_150,FUN_000025f0,0x000025f0,8,False,5,False,33,void FUN_000025f0(void)
68k,CODE_016,FUN_00001a36,0x00001a36,18,False,3,False,33,void FUN_00001a36(void)
68k,CODE_008,FUN_00001208,0x00001208,28,False,1,False,33,"void FUN_00001208(undefined2 *param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_041,FUN_0000330c,0x0000330c,28,False,1,False,33,void FUN_0000330c(int *param_1)
68k,CODE_051,FUN_00000da4,0x00000da4,28,False,1,False,33,void FUN_00000da4(int *param_1)
68k,CODE_053,FUN_0000000c,0x0000000c,28,False,1,False,33,"void FUN_0000000c(int param_1,undefined4 param_2)"
68k,CODE_054,FUN_0000000c,0x0000000c,28,False,1,False,33,"void FUN_0000000c(int param_1,undefined4 param_2)"
68k,CODE_057,FUN_00001d60,0x00001d60,28,False,1,False,33,void FUN_00001d60(void)
68k,CODE_069,FUN_000009dc,0x000009dc,28,False,1,False,33,"undefined1 FUN_000009dc(int *param_1,undefined4 param_2)"
68k,CODE_069,FUN_0000310a,0x0000310a,28,False,1,False,33,"void FUN_0000310a(int param_1,undefined2 *param_2)"
68k,CODE_069,FUN_00003e34,0x00003e34,28,False,1,False,33,"void FUN_00003e34(int param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_142,FUN_00000114,0x00000114,28,False,1,False,33,void FUN_00000114(int param_1)
68k,CODE_142,FUN_00001c10,0x00001c10,28,False,1,False,33,void FUN_00001c10(void)
68k,CODE_144,FUN_000011b4,0x000011b4,28,False,1,False,33,void FUN_000011b4(int param_1)
68k,CODE_144,FUN_00001ee2,0x00001ee2,28,False,1,False,33,"void FUN_00001ee2(int *param_1,undefined4 param_2)"
68k,CODE_144,FUN_0000244e,0x0000244e,28,False,1,False,33,"void FUN_0000244e(int *param_1,undefined4 param_2)"
68k,CODE_144,FUN_0000278e,0x0000278e,28,False,1,False,33,"undefined4 FUN_0000278e(int *param_1,undefined4 param_2)"
68k,CODE_146,FUN_000015ae,0x000015ae,28,False,1,False,33,bool FUN_000015ae(uint param_1)
68k,CODE_146,FUN_0000183c,0x0000183c,28,False,1,False,33,short FUN_0000183c(undefined4 param_1)
68k,CODE_158,FUN_000013a2,0x000013a2,28,False,1,False,33,"void FUN_000013a2(int *param_1,undefined4 param_2)"
68k,CODE_159,FUN_0000030e,0x0000030e,28,False,1,False,33,undefined4 FUN_0000030e(undefined4 *param_1)
68k,CODE_159,FUN_00000364,0x00000364,28,False,1,False,33,void FUN_00000364(void)
68k,CODE_159,FUN_0000078e,0x0000078e,28,False,1,False,33,"void FUN_0000078e(int param_1,undefined4 param_2)"
68k,CODE_160,FUN_00001038,0x00001038,28,False,1,False,33,void FUN_00001038(void)
68k,CODE_034,FUN_000036e8,0x000036e8,24,False,2,False,34,void FUN_000036e8(void)
68k,CODE_035,FUN_00000782,0x00000782,24,False,2,False,34,void FUN_00000782(undefined4 param_1)
68k,CODE_041,FUN_00003958,0x00003958,24,False,2,False,34,void FUN_00003958(void)
68k,CODE_059,FUN_00000d04,0x00000d04,24,False,2,False,34,"void FUN_00000d04(undefined4 param_1,undefined4 param_2)"
68k,CODE_124,FUN_00000b6c,0x00000b6c,24,False,2,False,34,void FUN_00000b6c(void)
68k,CODE_144,FUN_00000df8,0x00000df8,24,False,2,False,34,int FUN_00000df8(void)
68k,CODE_144,FUN_00001b78,0x00001b78,24,False,2,False,34,void FUN_00001b78(undefined4 param_1)
68k,CODE_144,FUN_00002398,0x00002398,24,False,2,False,34,void FUN_00002398(undefined4 param_1)
68k,CODE_144,FUN_00002776,0x00002776,24,False,2,False,34,void FUN_00002776(undefined4 param_1)
68k,CODE_146,FUN_00002546,0x00002546,24,False,2,False,34,void FUN_00002546(void)
68k,CODE_147,FUN_00002178,0x00002178,24,False,2,False,34,void FUN_00002178(undefined4 param_1)
