arch,segment,name,offset_hex,size_bytes,has_warnings,unique_calls,has_globals,score,preview
PPC,PPC_0001,FUN_100099cc,0x100099cc,4,False,1,False,9,void FUN_100099cc(void)
PPC,PPC_0001,FUN_10025f94,0x10025f94,4,False,1,False,9,void FUN_10025f94(void)
PPC,PPC_0001,FUN_10026568,0x10026568,4,False,1,False,9,void FUN_10026568(void)
PPC,PPC_0001,FUN_10026df0,0x10026df0,4,False,1,False,9,void FUN_10026df0(void)
PPC,PPC_0002,FUN_1003a5f8,0x1003a5f8,4,False,1,False,9,void FUN_1003a5f8(void)
PPC,PPC_0002,FUN_10049624,0x10049624,4,False,1,False,9,void FUN_10049624(void)
PPC,PPC_0002,FUN_10051d60,0x10051d60,4,False,1,False,9,void FUN_10051d60(void)
PPC,PPC_0002,FUN_10059d2c,0x10059d2c,4,False,1,False,9,void FUN_10059d2c(void)
PPC,PPC_0003,FUN_10078a2c,0x10078a2c,4,False,1,False,9,void FUN_10078a2c(void)
PPC,PPC_0003,FUN_10091334,0x10091334,4,False,1,False,9,void FUN_10091334(void)
PPC,PPC_0004,FUN_100b0384,0x100b0384,4,False,1,False,9,void FUN_100b0384(void)
PPC,PPC_0004,FUN_100b0574,0x100b0574,4,False,1,False,9,void FUN_100b0574(void)
PPC,PPC_0004,FUN_100b0578,0x100b0578,4,False,1,False,9,void FUN_100b0578(void)
PPC,PPC_0004,FUN_100b1c84,0x100b1c84,4,False,1,False,9,void FUN_100b1c84(void)
PPC,PPC_0004,FUN_100b2264,0x100b2264,4,False,1,False,9,void FUN_100b2264(void)
PPC,PPC_0004,FUN_100b2268,0x100b2268,4,False,1,False,9,void FUN_100b2268(void)
PPC,PPC_0006,FUN_100d6b74,0x100d6b74,4,False,1,False,9,void FUN_100d6b74(void)
PPC,PPC_0006,FUN_100d6e64,0x100d6e64,4,False,1,False,9,void FUN_100d6e64(void)
PPC,PPC_0006,FUN_100d95c4,0x100d95c4,4,False,1,False,9,void FUN_100d95c4(void)
PPC,PPC_0006,FUN_100dac54,0x100dac54,4,False,1,False,9,void FUN_100dac54(void)
PPC,PPC_0007,FUN_100eb918,0x100eb918,4,False,1,False,9,void FUN_100eb918(void)
PPC,PPC_0007,FUN_100ee648,0x100ee648,4,False,1,False,9,void FUN_100ee648(void)
PPC,PPC_0008,FUN_100f5100,0x100f5100,4,False,1,False,9,void FUN_100f5100(void)
PPC,PPC_0008,FUN_100f5104,0x100f5104,4,False,1,False,9,void FUN_100f5104(void)
PPC,PPC_0008,FUN_100f5274,0x100f5274,4,False,1,False,9,void FUN_100f5274(void)
PPC,PPC_0008,FUN_100f535c,0x100f535c,4,False,1,False,9,void FUN_100f535c(void)
PPC,PPC_0008,FUN_10105d28,0x10105d28,4,False,1,False,9,void FUN_10105d28(void)
PPC,PPC_0008,FUN_101088b0,0x101088b0,4,False,1,False,9,void FUN_101088b0(void)
PPC,PPC_0002,FUN_1006632c,0x1006632c,8,False,1,False,13,undefined4 FUN_1006632c(void)
PPC,PPC_0002,FUN_1006639c,0x1006639c,8,False,1,False,13,undefined4 FUN_1006639c(void)
PPC,PPC_0002,FUN_1006640c,0x1006640c,8,False,1,False,13,undefined4 FUN_1006640c(void)
PPC,PPC_0002,FUN_100664ec,0x100664ec,8,False,1,False,13,undefined4 FUN_100664ec(void)
PPC,PPC_0002,FUN_10066700,0x10066700,8,False,1,False,13,undefined4 FUN_10066700(void)
PPC,PPC_0002,FUN_100667c4,0x100667c4,8,False,1,False,13,undefined4 FUN_100667c4(void)
PPC,PPC_0002,FUN_100667cc,0x100667cc,8,False,1,False,13,undefined4 FUN_100667cc(void)
PPC,PPC_0002,FUN_100667dc,0x100667dc,8,False,1,False,13,undefined4 FUN_100667dc(void)
PPC,PPC_0002,FUN_100667ec,0x100667ec,8,False,1,False,13,undefined4 FUN_100667ec(void)
PPC,PPC_0003,FUN_10079538,0x10079538,8,False,1,False,13,undefined4 FUN_10079538(void)
PPC,PPC_0003,FUN_1007a548,0x1007a548,8,False,1,False,13,undefined4 FUN_1007a548(void)
PPC,PPC_0003,FUN_100809b8,0x100809b8,8,False,1,False,13,undefined4 FUN_100809b8(void)
PPC,PPC_0003,FUN_10081e38,0x10081e38,8,False,1,False,13,undefined4 FUN_10081e38(void)
PPC,PPC_0003,FUN_10083d40,0x10083d40,8,False,1,False,13,undefined4 FUN_10083d40(void)
PPC,PPC_0003,FUN_10084ee0,0x10084ee0,8,False,1,False,13,undefined4 FUN_10084ee0(void)
PPC,PPC_0003,FUN_100852b8,0x100852b8,8,False,1,False,13,undefined4 FUN_100852b8(void)
PPC,PPC_0003,FUN_10086314,0x10086314,8,False,1,False,13,undefined4 FUN_10086314(void)
PPC,PPC_0003,FUN_100863d8,0x100863d8,8,False,1,False,13,undefined4 FUN_100863d8(void)
PPC,PPC_0003,FUN_10088560,0x10088560,8,False,1,False,13,undefined4 FUN_10088560(void)
PPC,PPC_0003,FUN_1008ad64,0x1008ad64,8,False,1,False,13,undefined4 FUN_1008ad64(void)
PPC,PPC_0003,FUN_1008bec8,0x1008bec8,8,False,1,False,13,undefined4 FUN_1008bec8(void)
PPC,PPC_0003,FUN_1008dd68,0x1008dd68,8,False,1,False,13,undefined4 FUN_1008dd68(void)
PPC,PPC_0003,FUN_10090144,0x10090144,8,False,1,False,13,undefined4 FUN_10090144(void)
PPC,PPC_0003,FUN_1009049c,0x1009049c,8,False,1,False,13,undefined4 FUN_1009049c(void)
PPC,PPC_0003,FUN_100908c0,0x100908c0,8,False,1,False,13,undefined4 FUN_100908c0(void)
PPC,PPC_0003,FUN_10090b18,0x10090b18,8,False,1,False,13,undefined4 FUN_10090b18(void)
PPC,PPC_0003,FUN_10093b00,0x10093b00,8,False,1,False,13,undefined4 FUN_10093b00(void)
PPC,PPC_0003,FUN_10093f1c,0x10093f1c,8,False,1,False,13,undefined4 FUN_10093f1c(void)
PPC,PPC_0004,FUN_10096188,0x10096188,8,False,1,False,13,undefined4 FUN_10096188(void)
PPC,PPC_0004,FUN_100965d4,0x100965d4,8,False,1,False,13,undefined4 FUN_100965d4(void)
PPC,PPC_0004,FUN_10097db0,0x10097db0,8,False,1,False,13,undefined4 FUN_10097db0(void)
PPC,PPC_0004,FUN_1009d3fc,0x1009d3fc,8,False,1,False,13,undefined4 FUN_1009d3fc(void)
PPC,PPC_0004,FUN_1009e680,0x1009e680,8,False,1,False,13,undefined4 FUN_1009e680(void)
PPC,PPC_0004,FUN_100b2804,0x100b2804,8,False,1,False,13,undefined4 FUN_100b2804(void)
PPC,PPC_0004,FUN_100b2874,0x100b2874,8,False,1,False,13,undefined4 FUN_100b2874(void)
PPC,PPC_0004,FUN_100b28f8,0x100b28f8,8,False,1,False,13,undefined4 FUN_100b28f8(void)
PPC,PPC_0005,FUN_100bf864,0x100bf864,8,False,1,False,13,"void FUN_100bf864(int param_1,undefined4 param_2)"
PPC,PPC_0005,FUN_100c1950,0x100c1950,8,False,1,False,13,int FUN_100c1950(int param_1)
PPC,PPC_0005,FUN_100c1d48,0x100c1d48,8,False,1,False,13,undefined4 FUN_100c1d48(int param_1)
PPC,PPC_0006,FUN_100cd104,0x100cd104,8,False,1,False,13,undefined4 FUN_100cd104(void)
PPC,PPC_0006,FUN_100cd91c,0x100cd91c,8,False,1,False,13,undefined4 FUN_100cd91c(void)
PPC,PPC_0006,FUN_100cdbdc,0x100cdbdc,8,False,1,False,13,undefined4 FUN_100cdbdc(void)
PPC,PPC_0006,FUN_100d9fe8,0x100d9fe8,8,False,1,False,13,undefined4 FUN_100d9fe8(void)
PPC,PPC_0006,FUN_100daf30,0x100daf30,8,False,1,False,13,undefined4 FUN_100daf30(void)
PPC,PPC_0007,FUN_100e0c90,0x100e0c90,8,False,1,False,13,undefined4 FUN_100e0c90(void)
PPC,PPC_0007,FUN_100e1dec,0x100e1dec,8,False,1,False,13,undefined4 FUN_100e1dec(void)
PPC,PPC_0007,FUN_100eb910,0x100eb910,8,False,1,False,13,undefined4 FUN_100eb910(void)
PPC,PPC_0008,FUN_100fa850,0x100fa850,8,False,1,False,13,undefined4 FUN_100fa850(void)
PPC,PPC_0008,FUN_100ff0a0,0x100ff0a0,8,False,1,False,13,undefined4 FUN_100ff0a0(void)
PPC,PPC_0009,FUN_1010c908,0x1010c908,8,False,1,False,13,undefined4 FUN_1010c908(void)
PPC,PPC_0009,FUN_1010f044,0x1010f044,8,False,1,False,13,undefined4 FUN_1010f044(void)
PPC,PPC_0009,FUN_101175bc,0x101175bc,8,False,1,False,13,"undefined4 FUN_101175bc(undefined4 param_1,undefined4 param_2)"
PPC,PPC_0004,FUN_100b0214,0x100b0214,12,False,1,False,17,"void FUN_100b0214(undefined4 *param_1,undefined4 *param_2)"
PPC,PPC_0004,FUN_100b1348,0x100b1348,12,False,1,False,17,undefined4 FUN_100b1348(int param_1)
PPC,PPC_0005,FUN_100c2a04,0x100c2a04,12,False,1,False,17,void FUN_100c2a04(int param_1)
PPC,PPC_0006,FUN_100d9780,0x100d9780,12,False,1,False,17,"void FUN_100d9780(int param_1,undefined1 param_2)"
PPC,PPC_0003,FUN_1007f094,0x1007f094,16,False,1,False,21,"void FUN_1007f094(int param_1,short param_2)"
PPC,PPC_0003,FUN_1007f0a4,0x1007f0a4,16,False,1,False,21,"void FUN_1007f0a4(int param_1,short param_2)"
PPC,PPC_0004,FUN_100b1354,0x100b1354,16,False,1,False,21,"void FUN_100b1354(int param_1,int param_2)"
PPC,PPC_0007,FUN_100efcc0,0x100efcc0,16,False,1,False,21,"int FUN_100efcc0(int param_1,int param_2)"
PPC,PPC_0009,FUN_101159dc,0x101159dc,16,False,1,False,21,"undefined4 FUN_101159dc(int param_1,undefined4 param_2)"
PPC,PPC_0001,FUN_1002269c,0x1002269c,20,False,1,False,25,"void FUN_1002269c(undefined2 *param_1,undefined2 param_2,undefined2 param_3)"
PPC,PPC_0004,FUN_100b0388,0x100b0388,20,False,1,False,25,"int FUN_100b0388(int param_1,char param_2)"
PPC,PPC_0004,FUN_100b057c,0x100b057c,20,False,1,False,25,"int FUN_100b057c(int param_1,char param_2)"
PPC,PPC_0004,FUN_100b1044,0x100b1044,20,False,1,False,25,"int FUN_100b1044(int param_1,int param_2,int param_3)"
PPC,PPC_0004,FUN_100b1464,0x100b1464,20,False,1,False,25,int FUN_100b1464(int param_1)
PPC,PPC_0004,FUN_100b1820,0x100b1820,20,False,1,False,25,"void FUN_100b1820(undefined2 *param_1,undefined2 *param_2)"
PPC,PPC_0005,FUN_100b633c,0x100b633c,20,False,1,False,25,bool FUN_100b633c(int param_1)
PPC,PPC_0005,FUN_100c0544,0x100c0544,20,False,1,False,25,bool FUN_100c0544(int param_1)
PPC,PPC_0006,FUN_100d9444,0x100d9444,20,False,1,False,25,bool FUN_100d9444(int param_1)
PPC,PPC_0007,FUN_100e1088,0x100e1088,20,False,1,False,25,"int FUN_100e1088(int param_1,char param_2)"
PPC,PPC_0007,FUN_100e109c,0x100e109c,20,False,1,False,25,"int FUN_100e109c(int param_1,char param_2)"
PPC,PPC_0007,FUN_100e1580,0x100e1580,20,False,1,False,25,"int FUN_100e1580(int param_1,char param_2)"
PPC,PPC_0007,FUN_100e1594,0x100e1594,20,False,1,False,25,"int FUN_100e1594(int param_1,char param_2)"
PPC,PPC_0007,FUN_100ebf44,0x100ebf44,20,False,1,False,25,bool FUN_100ebf44(int param_1)
PPC,PPC_0007,FUN_100eea60,0x100eea60,20,False,1,False,25,bool FUN_100eea60(int param_1)
PPC,PPC_0009,FUN_101159ec,0x101159ec,20,False,1,False,25,"uint FUN_101159ec(int param_1,uint param_2)"
PPC,PPC_0004,FUN_100b0060,0x100b0060,24,False,1,False,29,"int FUN_100b0060(undefined4 param_1,int param_2)"
PPC,PPC_0005,FUN_100c1d50,0x100c1d50,24,False,1,False,29,"undefined4 FUN_100c1d50(int param_1,int param_2)"
PPC,PPC_0002,FUN_100662bc,0x100662bc,8,False,1,True,33,undefined1 * FUN_100662bc(void)
PPC,PPC_0002,FUN_1006647c,0x1006647c,8,False,1,True,33,undefined1 * FUN_1006647c(void)
PPC,PPC_0002,FUN_1006655c,0x1006655c,8,False,1,True,33,undefined1 * FUN_1006655c(void)
PPC,PPC_0002,FUN_100665cc,0x100665cc,8,False,1,True,33,undefined1 * FUN_100665cc(void)
PPC,PPC_0002,FUN_1006663c,0x1006663c,8,False,1,True,33,undefined1 * FUN_1006663c(void)
PPC,PPC_0002,FUN_100667d4,0x100667d4,8,False,1,True,33,undefined1 * FUN_100667d4(void)
PPC,PPC_0002,FUN_100667e4,0x100667e4,8,False,1,True,33,undefined1 * FUN_100667e4(void)
PPC,PPC_0003,FUN_1007717c,0x1007717c,8,False,1,True,33,undefined1 * FUN_1007717c(void)
PPC,PPC_0003,FUN_10078fa4,0x10078fa4,8,False,1,True,33,undefined1 * FUN_10078fa4(void)
PPC,PPC_0003,FUN_10079d98,0x10079d98,8,False,1,True,33,undefined1 * FUN_10079d98(void)
PPC,PPC_0003,FUN_1007a0b0,0x1007a0b0,8,False,1,True,33,undefined1 * FUN_1007a0b0(void)
PPC,PPC_0003,FUN_1007a384,0x1007a384,8,False,1,True,33,undefined1 * FUN_1007a384(void)
PPC,PPC_0003,FUN_100802ec,0x100802ec,8,False,1,True,33,undefined1 * FUN_100802ec(void)
PPC,PPC_0003,FUN_10080548,0x10080548,8,False,1,True,33,undefined1 * FUN_10080548(void)
PPC,PPC_0003,FUN_10080848,0x10080848,8,False,1,True,33,undefined1 * FUN_10080848(void)
PPC,PPC_0003,FUN_100866f8,0x100866f8,8,False,1,True,33,undefined1 * FUN_100866f8(void)
PPC,PPC_0003,FUN_100869e0,0x100869e0,8,False,1,True,33,undefined1 * FUN_100869e0(void)
PPC,PPC_0003,FUN_1008a048,0x1008a048,8,False,1,True,33,undefined1 * FUN_1008a048(void)
PPC,PPC_0003,FUN_1008d9cc,0x1008d9cc,8,False,1,True,33,undefined1 * FUN_1008d9cc(void)
PPC,PPC_0003,FUN_1008dbac,0x1008dbac,8,False,1,True,33,undefined1 * FUN_1008dbac(void)
PPC,PPC_0003,FUN_1008f3b4,0x1008f3b4,8,False,1,True,33,undefined1 * FUN_1008f3b4(void)
PPC,PPC_0003,FUN_1008f648,0x1008f648,8,False,1,True,33,undefined1 * FUN_1008f648(void)
PPC,PPC_0003,FUN_100909d0,0x100909d0,8,False,1,True,33,undefined1 * FUN_100909d0(void)
PPC,PPC_0003,FUN_10090ec8,0x10090ec8,8,False,1,True,33,undefined1 * FUN_10090ec8(void)
PPC,PPC_0004,FUN_10095c34,0x10095c34,8,False,1,True,33,undefined1 * FUN_10095c34(void)
PPC,PPC_0004,FUN_10096bbc,0x10096bbc,8,False,1,True,33,undefined1 * FUN_10096bbc(void)
PPC,PPC_0004,FUN_10096ce0,0x10096ce0,8,False,1,True,33,undefined1 * FUN_10096ce0(void)
PPC,PPC_0004,FUN_10096fec,0x10096fec,8,False,1,True,33,undefined1 * FUN_10096fec(void)
PPC,PPC_0004,FUN_10097108,0x10097108,8,False,1,True,33,undefined1 * FUN_10097108(void)
PPC,PPC_0004,FUN_10097964,0x10097964,8,False,1,True,33,undefined1 * FUN_10097964(void)
PPC,PPC_0004,FUN_10097a74,0x10097a74,8,False,1,True,33,undefined1 * FUN_10097a74(void)
PPC,PPC_0004,FUN_1009db24,0x1009db24,8,False,1,True,33,undefined1 * FUN_1009db24(void)
PPC,PPC_0004,FUN_1009ddb0,0x1009ddb0,8,False,1,True,33,undefined1 * FUN_1009ddb0(void)
PPC,PPC_0004,FUN_100a0920,0x100a0920,8,False,1,True,33,undefined1 * FUN_100a0920(void)
PPC,PPC_0004,FUN_100a18e8,0x100a18e8,8,False,1,True,33,undefined1 * FUN_100a18e8(void)
PPC,PPC_0004,FUN_100b2570,0x100b2570,8,False,1,True,33,undefined1 * FUN_100b2570(void)
PPC,PPC_0004,FUN_100b26fc,0x100b26fc,8,False,1,True,33,undefined1 * FUN_100b26fc(void)
PPC,PPC_0004,FUN_100b2780,0x100b2780,8,False,1,True,33,undefined1 * FUN_100b2780(void)
PPC,PPC_0004,FUN_100b2968,0x100b2968,8,False,1,True,33,undefined1 * FUN_100b2968(void)
PPC,PPC_0004,FUN_100b29d8,0x100b29d8,8,False,1,True,33,undefined1 * FUN_100b29d8(void)
PPC,PPC_0004,FUN_100b2a48,0x100b2a48,8,False,1,True,33,undefined1 * FUN_100b2a48(void)
PPC,PPC_0004,FUN_100b2ab8,0x100b2ab8,8,False,1,True,33,undefined1 * FUN_100b2ab8(void)
PPC,PPC_0004,FUN_100b2bac,0x100b2bac,8,False,1,True,33,undefined1 * FUN_100b2bac(void)
PPC,PPC_0004,FUN_100b2c1c,0x100b2c1c,8,False,1,True,33,undefined1 * FUN_100b2c1c(void)
PPC,PPC_0004,FUN_100b2ca0,0x100b2ca0,8,False,1,True,33,undefined1 * FUN_100b2ca0(void)
PPC,PPC_0005,FUN_100c43ec,0x100c43ec,8,False,1,True,33,undefined1 * FUN_100c43ec(void)
PPC,PPC_0005,FUN_100c6b1c,0x100c6b1c,8,False,1,True,33,undefined1 * FUN_100c6b1c(void)
PPC,PPC_0005,FUN_100c9950,0x100c9950,8,False,1,True,33,undefined1 * FUN_100c9950(void)
PPC,PPC_0005,FUN_100ca068,0x100ca068,8,False,1,True,33,undefined1 * FUN_100ca068(void)
PPC,PPC_0006,FUN_100cd99c,0x100cd99c,8,False,1,True,33,undefined1 * FUN_100cd99c(void)
PPC,PPC_0006,FUN_100cda38,0x100cda38,8,False,1,True,33,undefined1 * FUN_100cda38(void)
PPC,PPC_0006,FUN_100cdacc,0x100cdacc,8,False,1,True,33,undefined1 * FUN_100cdacc(void)
PPC,PPC_0006,FUN_100cdb54,0x100cdb54,8,False,1,True,33,undefined1 * FUN_100cdb54(void)
PPC,PPC_0006,FUN_100cdc80,0x100cdc80,8,False,1,True,33,undefined1 * FUN_100cdc80(void)
PPC,PPC_0006,FUN_100cdd68,0x100cdd68,8,False,1,True,33,undefined1 * FUN_100cdd68(void)
PPC,PPC_0006,FUN_100cddec,0x100cddec,8,False,1,True,33,undefined1 * FUN_100cddec(void)
PPC,PPC_0006,FUN_100cde80,0x100cde80,8,False,1,True,33,undefined1 * FUN_100cde80(void)
PPC,PPC_0006,FUN_100d450c,0x100d450c,8,False,1,True,33,undefined1 * FUN_100d450c(void)
PPC,PPC_0006,FUN_100d4e94,0x100d4e94,8,False,1,True,33,undefined1 * FUN_100d4e94(void)
PPC,PPC_0007,FUN_100e1e9c,0x100e1e9c,8,False,1,True,33,undefined1 * FUN_100e1e9c(void)
PPC,PPC_0007,FUN_100e1f3c,0x100e1f3c,8,False,1,True,33,undefined1 * FUN_100e1f3c(void)
PPC,PPC_0007,FUN_100e8cdc,0x100e8cdc,8,False,1,True,33,undefined1 * FUN_100e8cdc(void)
PPC,PPC_0007,FUN_100e9e78,0x100e9e78,8,False,1,True,33,undefined1 * FUN_100e9e78(void)
PPC,PPC_0008,FUN_100f5894,0x100f5894,8,False,1,True,33,undefined1 * FUN_100f5894(void)
PPC,PPC_0008,FUN_100fff18,0x100fff18,8,False,1,True,33,undefined1 * FUN_100fff18(void)
PPC,PPC_0008,FUN_1010597c,0x1010597c,8,False,1,True,33,undefined1 * FUN_1010597c(void)
PPC,PPC_0009,FUN_1010d6a8,0x1010d6a8,8,False,1,True,33,undefined1 * FUN_1010d6a8(void)
PPC,PPC_0004,FUN_100b0368,0x100b0368,28,False,1,False,33,"void FUN_100b0368(undefined4 *param_1,undefined4 *param_2)"
PPC,PPC_0007,FUN_100e4754,0x100e4754,28,False,1,False,33,uint FUN_100e4754(int param_1)
PPC,PPC_0007,FUN_100e4770,0x100e4770,28,False,1,False,33,uint FUN_100e4770(int param_1)
PPC,PPC_0007,FUN_100eeefc,0x100eeefc,28,False,1,False,33,undefined4 FUN_100eeefc(ushort param_1)
PPC,PPC_0008,FUN_100f25b8,0x100f25b8,12,False,1,True,37,undefined1 FUN_100f25b8(void)
PPC,PPC_0008,FUN_100f25d4,0x100f25d4,12,False,1,True,37,undefined1 FUN_100f25d4(void)
PPC,PPC_0008,FUN_100f5748,0x100f5748,12,False,1,True,37,undefined1 FUN_100f5748(void)
PPC,PPC_0003,FUN_10078c58,0x10078c58,32,False,1,False,37,void FUN_10078c58(void)
PPC,PPC_0005,FUN_100c1c04,0x100c1c04,32,False,1,False,37,"void FUN_100c1c04(int param_1,int param_2)"
PPC,PPC_0007,FUN_100eb8b0,0x100eb8b0,32,False,1,False,37,"void FUN_100eb8b0(int param_1,int param_2)"
PPC,PPC_0008,FUN_100f2204,0x100f2204,16,False,1,True,41,void FUN_100f2204(void)
PPC,PPC_0008,FUN_100f25a8,0x100f25a8,16,False,1,True,41,void FUN_100f25a8(void)
PPC,PPC_0008,FUN_100f25c4,0x100f25c4,16,False,1,True,41,void FUN_100f25c4(void)
PPC,PPC_0001,FUN_100226b0,0x100226b0,36,False,1,False,41,"void FUN_100226b0(undefined2 *param_1,undefined2 param_2,undefined2 param_3,unde"
PPC,PPC_0004,FUN_100b0498,0x100b0498,36,False,1,False,41,"void FUN_100b0498(short *param_1,short *param_2)"
PPC,PPC_0004,FUN_100b0efc,0x100b0efc,36,False,1,False,41,"int FUN_100b0efc(ushort *param_1,int param_2)"
PPC,PPC_0007,FUN_100e1180,0x100e1180,36,False,1,False,41,"void FUN_100e1180(int *param_1,int *param_2)"
PPC,PPC_0007,FUN_100e11a4,0x100e11a4,36,False,1,False,41,"void FUN_100e11a4(int *param_1,int *param_2)"
PPC,PPC_0007,FUN_100e1b4c,0x100e1b4c,36,False,1,False,41,"void FUN_100e1b4c(short *param_1,int *param_2)"
PPC,PPC_0007,FUN_100ebf58,0x100ebf58,36,False,1,False,41,void FUN_100ebf58(int param_1)
PPC,PPC_0008,FUN_100f576c,0x100f576c,36,False,1,False,41,undefined4 FUN_100f576c(uint param_1)
PPC,PPC_0002,FUN_10037fc4,0x10037fc4,32,False,2,False,42,void FUN_10037fc4(void)
PPC,PPC_0002,FUN_1005a2b0,0x1005a2b0,32,False,2,False,42,void FUN_1005a2b0(void)
PPC,PPC_0002,FUN_1005c7b0,0x1005c7b0,32,False,2,False,42,void FUN_1005c7b0(void)
PPC,PPC_0007,FUN_100e1a3c,0x100e1a3c,40,False,1,False,45,"int FUN_100e1a3c(int *param_1,char param_2)"
PPC,PPC_0007,FUN_100eef6c,0x100eef6c,40,False,1,False,45,"void FUN_100eef6c(undefined2 *param_1,undefined2 param_2,undefined2 param_3,unde"
PPC,PPC_0007,FUN_100f083c,0x100f083c,40,False,1,False,45,"void FUN_100f083c(undefined2 *param_1,undefined2 param_2,undefined1 param_3,unde"
PPC,PPC_0001,FUN_10025f08,0x10025f08,36,False,2,False,46,void FUN_10025f08(void)
PPC,PPC_0002,FUN_100402bc,0x100402bc,36,False,2,False,46,void FUN_100402bc(void)
PPC,PPC_0002,FUN_1004fbb8,0x1004fbb8,36,False,2,False,46,void FUN_1004fbb8(void)
PPC,PPC_0002,FUN_10052608,0x10052608,36,False,2,False,46,void FUN_10052608(void)
PPC,PPC_0002,FUN_10068bb4,0x10068bb4,36,False,2,False,46,void FUN_10068bb4(void)
PPC,PPC_0002,FUN_1006b728,0x1006b728,36,False,2,False,46,void FUN_1006b728(void)
PPC,PPC_0003,FUN_10070b2c,0x10070b2c,36,False,2,False,46,void FUN_10070b2c(void)
PPC,PPC_0003,FUN_100863b4,0x100863b4,36,False,2,False,46,void FUN_100863b4(void)
PPC,PPC_0003,FUN_100942b0,0x100942b0,36,False,2,False,46,void FUN_100942b0(void)
PPC,PPC_0004,FUN_100a1330,0x100a1330,36,False,2,False,46,void FUN_100a1330(void)
PPC,PPC_0004,FUN_100afb10,0x100afb10,36,False,2,False,46,void FUN_100afb10(void)
PPC,PPC_0004,FUN_100b0b10,0x100b0b10,36,False,2,False,46,void FUN_100b0b10(void)
PPC,PPC_0004,FUN_100b0c24,0x100b0c24,36,False,2,False,46,void FUN_100b0c24(void)
PPC,PPC_0004,FUN_100b1210,0x100b1210,36,False,2,False,46,void FUN_100b1210(void)
PPC,PPC_0005,FUN_100b6444,0x100b6444,36,False,2,False,46,void FUN_100b6444(void)
PPC,PPC_0005,FUN_100b6468,0x100b6468,36,False,2,False,46,void FUN_100b6468(void)
PPC,PPC_0005,FUN_100b66e4,0x100b66e4,36,False,2,False,46,void FUN_100b66e4(void)
PPC,PPC_0005,FUN_100b7000,0x100b7000,36,False,2,False,46,void FUN_100b7000(void)
PPC,PPC_0005,FUN_100becb8,0x100becb8,36,False,2,False,46,void FUN_100becb8(void)
PPC,PPC_0005,FUN_100c3bf4,0x100c3bf4,36,False,2,False,46,void FUN_100c3bf4(void)
PPC,PPC_0005,FUN_100c60e4,0x100c60e4,36,False,2,False,46,void FUN_100c60e4(void)
PPC,PPC_0006,FUN_100ca46c,0x100ca46c,36,False,2,False,46,void FUN_100ca46c(void)
PPC,PPC_0006,FUN_100cad88,0x100cad88,36,False,2,False,46,void FUN_100cad88(void)
PPC,PPC_0006,FUN_100cadac,0x100cadac,36,False,2,False,46,void FUN_100cadac(void)
PPC,PPC_0006,FUN_100cadd0,0x100cadd0,36,False,2,False,46,void FUN_100cadd0(void)
PPC,PPC_0006,FUN_100cadf4,0x100cadf4,36,False,2,False,46,void FUN_100cadf4(void)
PPC,PPC_0006,FUN_100cae18,0x100cae18,36,False,2,False,46,void FUN_100cae18(void)
PPC,PPC_0006,FUN_100caee0,0x100caee0,36,False,2,False,46,void FUN_100caee0(void)
PPC,PPC_0006,FUN_100cb254,0x100cb254,36,False,2,False,46,void FUN_100cb254(void)
PPC,PPC_0006,FUN_100cb350,0x100cb350,36,False,2,False,46,void FUN_100cb350(void)
PPC,PPC_0006,FUN_100cb5a4,0x100cb5a4,36,False,2,False,46,void FUN_100cb5a4(void)
PPC,PPC_0006,FUN_100cb5c8,0x100cb5c8,36,False,2,False,46,void FUN_100cb5c8(void)
PPC,PPC_0006,FUN_100cdf78,0x100cdf78,36,False,2,False,46,void FUN_100cdf78(void)
PPC,PPC_0006,FUN_100d1470,0x100d1470,36,False,2,False,46,void FUN_100d1470(void)
PPC,PPC_0006,FUN_100d2660,0x100d2660,36,False,2,False,46,void FUN_100d2660(void)
PPC,PPC_0006,FUN_100d2cb4,0x100d2cb4,36,False,2,False,46,void FUN_100d2cb4(void)
PPC,PPC_0006,FUN_100d35b8,0x100d35b8,36,False,2,False,46,void FUN_100d35b8(void)
PPC,PPC_0006,FUN_100d5f94,0x100d5f94,36,False,2,False,46,void FUN_100d5f94(void)
PPC,PPC_0006,FUN_100d5fb8,0x100d5fb8,36,False,2,False,46,void FUN_100d5fb8(void)
PPC,PPC_0006,FUN_100d6ed4,0x100d6ed4,36,False,2,False,46,void FUN_100d6ed4(void)
PPC,PPC_0006,FUN_100d6ef8,0x100d6ef8,36,False,2,False,46,void FUN_100d6ef8(void)
PPC,PPC_0006,FUN_100d720c,0x100d720c,36,False,2,False,46,void FUN_100d720c(void)
PPC,PPC_0006,FUN_100d7230,0x100d7230,36,False,2,False,46,void FUN_100d7230(void)
PPC,PPC_0006,FUN_100d7254,0x100d7254,36,False,2,False,46,void FUN_100d7254(void)
PPC,PPC_0006,FUN_100d727c,0x100d727c,36,False,2,False,46,void FUN_100d727c(void)
PPC,PPC_0006,FUN_100d77c4,0x100d77c4,36,False,2,False,46,void FUN_100d77c4(void)
PPC,PPC_0006,FUN_100da564,0x100da564,36,False,2,False,46,void FUN_100da564(void)
PPC,PPC_0007,FUN_100e9150,0x100e9150,36,False,2,False,46,void FUN_100e9150(void)
PPC,PPC_0007,FUN_100eabdc,0x100eabdc,36,False,2,False,46,void FUN_100eabdc(void)
